id,country,category,subcategory,domain,meta,last_found,first_found,found_by,getter_name
2007,NL,Education,primary education,www.lps-paviljoen.nl,"{'adres_straat': 'Meulenberg', 'adres_nummer': '6', 'postcode': '4641 CL', 'plaats': 'OSSENDRECHT', 'correspondentieadres_straat': 'Meulenberg', 'correspondentieadres_nummer': '6', 'correspondentieadres_postcode': '4641 CL', 'correspondentieadres_plaats': 'OSSENDRECHT', 'denominatie': 'Rooms-Katholiek', 'telefoonnummer': '0164672266'}",2023-05-13 16:23:24.968655,2023-05-13 16:23:24.968655,1,nl_onderwijs_all
2008,NL,Education,primary education,www.rkbspiusx.nl,"{'adres_straat': 'Kapelaan Kockstraat', 'adres_nummer': '48', 'postcode': '4651 XE', 'plaats': 'STEENBERGEN NB', 'correspondentieadres_straat': 'Postbus', 'correspondentieadres_nummer': '172', 'correspondentieadres_postcode': '4650 AD', 'correspondentieadres_plaats': 'STEENBERGEN NB', 'denominatie': 'Rooms-Katholiek', 'telefoonnummer': '0167563634'}",2023-05-13 16:23:24.968655,2023-05-13 16:23:24.968655,1,nl_onderwijs_all
2009,NL,Education,primary education,www.mariareginaschool.nl,"{'adres_straat': 'Waterlinie', 'adres_nummer': '1', 'postcode': '4652 GB', 'plaats': 'STEENBERGEN NB', 'correspondentieadres_straat': 'Postbus', 'correspondentieadres_nummer': '115', 'correspondentieadres_postcode': '4650 AC', 'correspondentieadres_plaats': 'STEENBERGEN NB', 'denominatie': 'Rooms-Katholiek', 'telefoonnummer': '0167563346'}",2023-05-13 16:23:24.968655,2023-05-13 16:23:24.968655,1,nl_onderwijs_all
2010,NL,Education,primary education,www.borghoek.nl,"{'adres_straat': 'Lambertijnenlaan', 'adres_nummer': '3', 'postcode': '4614 EV', 'plaats': 'BERGEN OP ZOOM', 'correspondentieadres_straat': 'Lambertijnenlaan', 'correspondentieadres_nummer': '3', 'correspondentieadres_postcode': '4614 EV', 'correspondentieadres_plaats': 'BERGEN OP ZOOM', 'denominatie': 'Rooms-Katholiek', 'telefoonnummer': '0164236894'}",2023-05-13 16:23:24.968655,2023-05-13 16:23:24.968655,1,nl_onderwijs_all
2011,NL,Education,primary education,www.groenvanprinsterer.net,"{'adres_straat': 'Helfrichstraat', 'adres_nummer': '2', 'postcode': '4671 AV', 'plaats': 'DINTELOORD', 'correspondentieadres_straat': 'Postbus', 'correspondentieadres_nummer': '13', 'correspondentieadres_postcode': '4670 AA', 'correspondentieadres_plaats': 'DINTELOORD', 'denominatie': 'Protestants-Christelijk', 'telefoonnummer': '0167522728'}",2023-05-13 16:23:24.968655,2023-05-13 16:23:24.968655,1,nl_onderwijs_all
2012,NL,Education,primary education,www.biezenhof.nl,"{'adres_straat': 'Rode Schouw', 'adres_nummer': '85', 'postcode': '4661 VE', 'plaats': 'HALSTEREN', 'correspondentieadres_straat': 'Rode Schouw', 'correspondentieadres_nummer': '85', 'correspondentieadres_postcode': '4661 VE', 'correspondentieadres_plaats': 'HALSTEREN', 'denominatie': 'Rooms-Katholiek', 'telefoonnummer': '0164683922'}",2023-05-13 16:23:24.968655,2023-05-13 16:23:24.968655,1,nl_onderwijs_all
2013,NL,Education,primary education,www.antonvanduinkerken.nl,"{'adres_straat': 'Smitsstraat', 'adres_nummer': '29', 'postcode': '4623 XP', 'plaats': 'BERGEN OP ZOOM', 'correspondentieadres_straat': 'Smitsstraat', 'correspondentieadres_nummer': '29', 'correspondentieadres_postcode': '4623 XP', 'correspondentieadres_plaats': 'BERGEN OP ZOOM', 'denominatie': 'Rooms-Katholiek', 'telefoonnummer': '0164240646'}",2023-05-13 16:23:24.968655,2023-05-13 16:23:24.968655,1,nl_onderwijs_all
2014,NL,Education,primary education,www.destappen.nl,"{'adres_straat': 'Bloemenlaan', 'adres_nummer': '52', 'postcode': '4631 AD', 'plaats': 'HOOGERHEIDE', 'correspondentieadres_straat': 'Bloemenlaan', 'correspondentieadres_nummer': '52', 'correspondentieadres_postcode': '4631 AD', 'correspondentieadres_plaats': 'HOOGERHEIDE', 'denominatie': 'Rooms-Katholiek', 'telefoonnummer': '0164612561'}",2023-05-13 16:23:24.968655,2023-05-13 16:23:24.968655,1,nl_onderwijs_all
2015,NL,Education,primary education,www.detoermalijnschool.nl,"{'adres_straat': 'Rondsel', 'adres_nummer': '144', 'postcode': '4661 TS', 'plaats': 'HALSTEREN', 'correspondentieadres_straat': 'Rondsel', 'correspondentieadres_nummer': '144', 'correspondentieadres_postcode': '4661 TS', 'correspondentieadres_plaats': 'HALSTEREN', 'denominatie': 'Rooms-Katholiek', 'telefoonnummer': '0164683188'}",2023-05-13 16:23:24.968655,2023-05-13 16:23:24.968655,1,nl_onderwijs_all
2016,NL,Education,primary education,www.bsklim-op.nl,"{'adres_straat': 'Philomenahof', 'adres_nummer': '31', 'postcode': '4631 NM', 'plaats': 'HOOGERHEIDE', 'correspondentieadres_straat': 'Philomenahof', 'correspondentieadres_nummer': '31', 'correspondentieadres_postcode': '4631 NM', 'correspondentieadres_plaats': 'HOOGERHEIDE', 'denominatie': 'Rooms-Katholiek', 'telefoonnummer': '0164612400'}",2023-05-13 16:23:24.968655,2023-05-13 16:23:24.968655,1,nl_onderwijs_all
2017,NL,Education,primary education,www.stmaartenschool.nl,"{'adres_straat': 'Vijverstraat', 'adres_nummer': '17', 'postcode': '4661 JW', 'plaats': 'HALSTEREN', 'correspondentieadres_straat': 'Postbus', 'correspondentieadres_nummer': '63', 'correspondentieadres_postcode': '4660 AB', 'correspondentieadres_plaats': 'HALSTEREN', 'denominatie': 'Rooms-Katholiek', 'telefoonnummer': '0164630373'}",2023-05-13 16:23:24.968655,2023-05-13 16:23:24.968655,1,nl_onderwijs_all
2018,NL,Education,primary education,www.bsdewelle.nl,"{'adres_straat': 'Groenplaats', 'adres_nummer': '31', 'postcode': '4613 GP', 'plaats': 'BERGEN OP ZOOM', 'correspondentieadres_straat': 'Groenplaats', 'correspondentieadres_nummer': '31', 'correspondentieadres_postcode': '4613 GP', 'correspondentieadres_plaats': 'BERGEN OP ZOOM', 'denominatie': 'Rooms-Katholiek', 'telefoonnummer': '0164256125'}",2023-05-13 16:23:24.968655,2023-05-13 16:23:24.968655,1,nl_onderwijs_all
2019,NL,Education,primary education,www.smaria.eu,"{'adres_straat': 'Kloosterstraat', 'adres_nummer': '73', 'postcode': '4611 MB', 'plaats': 'BERGEN OP ZOOM', 'correspondentieadres_straat': 'Kloosterstraat', 'correspondentieadres_nummer': '73', 'correspondentieadres_postcode': '4611 MB', 'correspondentieadres_plaats': 'BERGEN OP ZOOM', 'denominatie': 'Rooms-Katholiek', 'telefoonnummer': '0164237160'}",2023-05-13 16:23:24.968655,2023-05-13 16:23:24.968655,1,nl_onderwijs_all
2020,NL,Education,primary education,www.basisschooloctopus.nl,"{'adres_straat': 'Zuiderdreef', 'adres_nummer': '322', 'postcode': '4616 AJ', 'plaats': 'BERGEN OP ZOOM', 'correspondentieadres_straat': 'Zuiderdreef', 'correspondentieadres_nummer': '322', 'correspondentieadres_postcode': '4616 AJ', 'correspondentieadres_plaats': 'BERGEN OP ZOOM', 'denominatie': 'Rooms-Katholiek', 'telefoonnummer': '0164854547'}",2023-05-13 16:23:24.968655,2023-05-13 16:23:24.968655,1,nl_onderwijs_all
2021,NL,Education,primary education,www.bsmarcopolo.nl,"{'adres_straat': 'Florastraat', 'adres_nummer': '195', 'postcode': '4613 CX', 'plaats': 'BERGEN OP ZOOM', 'correspondentieadres_straat': 'Florastraat', 'correspondentieadres_nummer': '195', 'correspondentieadres_postcode': '4613 CX', 'correspondentieadres_plaats': 'BERGEN OP ZOOM', 'denominatie': 'Protestants-Christelijk', 'telefoonnummer': '0164253197'}",2023-05-13 16:23:24.968655,2023-05-13 16:23:24.968655,1,nl_onderwijs_all
2022,NL,Education,primary education,www.grebbe.nl,"{'adres_straat': 'Kastanjelaan', 'adres_nummer': '121', 'postcode': '4621 HE', 'plaats': 'BERGEN OP ZOOM', 'correspondentieadres_straat': 'Kastanjelaan', 'correspondentieadres_nummer': '121', 'correspondentieadres_postcode': '4621 HE', 'correspondentieadres_plaats': 'BERGEN OP ZOOM', 'denominatie': 'Protestants-Christelijk', 'telefoonnummer': '0164233934'}",2023-05-13 16:23:24.968655,2023-05-13 16:23:24.968655,1,nl_onderwijs_all
2023,NL,Education,primary education,www.lodijke.nl,"{'adres_straat': 'Ouderdinge', 'adres_nummer': '15', 'postcode': '4617 NL', 'plaats': 'BERGEN OP ZOOM', 'correspondentieadres_straat': 'Ouderdinge', 'correspondentieadres_nummer': '15', 'correspondentieadres_postcode': '4617 NL', 'correspondentieadres_plaats': 'BERGEN OP ZOOM', 'denominatie': 'Rooms-Katholiek', 'telefoonnummer': '0164252791'}",2023-05-13 16:23:24.968655,2023-05-13 16:23:24.968655,1,nl_onderwijs_all
2024,NL,Education,primary education,www.bernadettemariahout.nl,"{'adres_straat': 'Mariastraat', 'adres_nummer': '31', 'postcode': '5738 AH', 'plaats': 'MARIAHOUT', 'correspondentieadres_straat': 'Mariastraat', 'correspondentieadres_nummer': '31', 'correspondentieadres_postcode': '5738 AH', 'correspondentieadres_plaats': 'MARIAHOUT', 'denominatie': 'Rooms-Katholiek', 'telefoonnummer': '0499425115'}",2023-05-13 16:23:24.968655,2023-05-13 16:23:24.968655,1,nl_onderwijs_all
2025,NL,Education,primary education,www.kindcentrumderots.nl,"{'adres_straat': 'Amundsenstraat', 'adres_nummer': '53', 'postcode': '5665 VS', 'plaats': 'GELDROP', 'correspondentieadres_straat': 'Amundsenstraat', 'correspondentieadres_nummer': '53', 'correspondentieadres_postcode': '5665 VS', 'correspondentieadres_plaats': 'GELDROP', 'denominatie': 'Rooms-Katholiek', 'telefoonnummer': '0402800640'}",2023-05-13 16:23:24.968655,2023-05-13 16:23:24.968655,1,nl_onderwijs_all
2026,NL,Education,primary education,www.stjozefschoolgeldrop.nl,"{'adres_straat': 'Papenvoort', 'adres_nummer': '10', 'postcode': '5663 AH', 'plaats': 'GELDROP', 'correspondentieadres_straat': 'Postbus', 'correspondentieadres_nummer': '280', 'correspondentieadres_postcode': '5660 AG', 'correspondentieadres_plaats': 'GELDROP', 'denominatie': 'Rooms-Katholiek', 'telefoonnummer': '0402800648'}",2023-05-13 16:23:24.968655,2023-05-13 16:23:24.968655,1,nl_onderwijs_all
2027,NL,Education,primary education,ww.vijfblad.nl,"{'adres_straat': 'Linze', 'adres_nummer': '3', 'postcode': '5667 AH', 'plaats': 'GELDROP', 'correspondentieadres_straat': 'Linze', 'correspondentieadres_nummer': '3', 'correspondentieadres_postcode': '5667 AH', 'correspondentieadres_plaats': 'GELDROP', 'denominatie': 'Rooms-Katholiek', 'telefoonnummer': '0402801164'}",2023-05-13 16:23:24.968655,2023-05-13 16:23:24.968655,1,nl_onderwijs_all
2028,NL,Education,primary education,www.dewentelwiek.nl,"{'adres_straat': 'Jacobushoek', 'adres_nummer': '5', 'postcode': '5672 HZ', 'plaats': 'NUENEN', 'correspondentieadres_straat': 'Postbus', 'correspondentieadres_nummer': '63', 'correspondentieadres_postcode': '5670 AB', 'correspondentieadres_plaats': 'NUENEN', 'denominatie': 'Rooms-Katholiek', 'telefoonnummer': '0402831130'}",2023-05-13 16:23:24.968655,2023-05-13 16:23:24.968655,1,nl_onderwijs_all
2029,NL,Education,primary education,www.kindcentrumdevlinder.nl,"{'adres_straat': 'Sint Jozefplein', 'adres_nummer': '3', 'postcode': '5666 RL', 'plaats': 'GELDROP', 'correspondentieadres_straat': 'Sint Jozefplein', 'correspondentieadres_nummer': '3', 'correspondentieadres_postcode': '5666 RL', 'correspondentieadres_plaats': 'GELDROP', 'denominatie': 'Rooms-Katholiek', 'telefoonnummer': '0402800600'}",2023-05-13 16:23:24.968655,2023-05-13 16:23:24.968655,1,nl_onderwijs_all
2030,NL,Education,primary education,www.kindcentrumdesprankel.nl,"{'adres_straat': 'Grotenhof', 'adres_nummer': '4', 'postcode': '5737 CB', 'plaats': 'LIESHOUT', 'correspondentieadres_straat': 'Grotenhof', 'correspondentieadres_nummer': '4', 'correspondentieadres_postcode': '5737 CB', 'correspondentieadres_plaats': 'LIESHOUT', 'denominatie': 'Rooms-Katholiek', 'telefoonnummer': '0499421529'}",2023-05-13 16:23:24.968655,2023-05-13 16:23:24.968655,1,nl_onderwijs_all
2031,NL,Education,primary education,www.kindcentrumbreinplein.nl,"{'adres_straat': 'Schoolstraat', 'adres_nummer': '1', 'postcode': '5735 CG', 'plaats': 'AARLE-RIXTEL', 'correspondentieadres_straat': 'Schoolstraat', 'correspondentieadres_nummer': '1', 'correspondentieadres_postcode': '5735 CG', 'correspondentieadres_plaats': 'AARLE-RIXTEL', 'denominatie': 'Rooms-Katholiek', 'telefoonnummer': '0492381214'}",2023-05-13 16:23:24.968655,2023-05-13 16:23:24.968655,1,nl_onderwijs_all
2032,NL,Education,primary education,www.klokhuisgeldrop.nl,"{'adres_straat': 'Hazelaar', 'adres_nummer': '47', 'postcode': '5664 VE', 'plaats': 'GELDROP', 'correspondentieadres_straat': 'Hazelaar', 'correspondentieadres_nummer': '47', 'correspondentieadres_postcode': '5664 VE', 'correspondentieadres_plaats': 'GELDROP', 'denominatie': 'Rooms-Katholiek', 'telefoonnummer': '0402862964'}",2023-05-13 16:23:24.968655,2023-05-13 16:23:24.968655,1,nl_onderwijs_all
2033,NL,Education,primary education,www.bredeschoolheuvelrijk.nl,"{'adres_straat': 'Heuvel', 'adres_nummer': '5', 'postcode': '5674 RR', 'plaats': 'NUENEN', 'correspondentieadres_straat': 'Heuvel', 'correspondentieadres_nummer': '5', 'correspondentieadres_postcode': '5674 RR', 'correspondentieadres_plaats': 'NUENEN', 'denominatie': 'Rooms-Katholiek', 'telefoonnummer': '0402831261'}",2023-05-13 16:23:24.968655,2023-05-13 16:23:24.968655,1,nl_onderwijs_all
2034,NL,Education,primary education,www.dommeldal-geldrop.nl,"{'adres_straat': 'Beneden Beekloop', 'adres_nummer': '93', 'postcode': '5662 HK', 'plaats': 'GELDROP', 'correspondentieadres_straat': 'Beneden Beekloop', 'correspondentieadres_nummer': '93', 'correspondentieadres_postcode': '5662 HK', 'correspondentieadres_plaats': 'GELDROP', 'denominatie': 'Rooms-Katholiek', 'telefoonnummer': '0402800004'}",2023-05-13 16:23:24.968655,2023-05-13 16:23:24.968655,1,nl_onderwijs_all
2035,NL,Education,primary education,www.otterke.nl,"{'adres_straat': 'Beverstraat', 'adres_nummer': '11', 'postcode': '5741 KW', 'plaats': 'BEEK EN DONK', 'correspondentieadres_straat': 'Beverstraat', 'correspondentieadres_nummer': '11', 'correspondentieadres_postcode': '5741 KW', 'correspondentieadres_plaats': 'BEEK EN DONK', 'denominatie': 'Rooms-Katholiek', 'telefoonnummer': '0492462163'}",2023-05-13 16:23:24.968655,2023-05-13 16:23:24.968655,1,nl_onderwijs_all
2036,NL,Education,primary education,www.merlebos.nl,"{'adres_straat': 'De Spinner', 'adres_nummer': '6', 'postcode': '5591 NG', 'plaats': 'HEEZE', 'correspondentieadres_straat': 'Postbus', 'correspondentieadres_nummer': '94', 'correspondentieadres_postcode': '5590 AB', 'correspondentieadres_plaats': 'HEEZE', 'denominatie': 'Rooms-Katholiek', 'telefoonnummer': '0402240055'}",2023-05-13 16:23:24.968655,2023-05-13 16:23:24.968655,1,nl_onderwijs_all
2037,NL,Education,primary education,www.eenbes.nl,"{'adres_straat': 'De Koppel', 'adres_nummer': '1', 'postcode': '5674 NW', 'plaats': 'NUENEN', 'correspondentieadres_straat': 'De Koppel', 'correspondentieadres_nummer': '1', 'correspondentieadres_postcode': '5674 NW', 'correspondentieadres_plaats': 'NUENEN', 'denominatie': 'Rooms-Katholiek', 'telefoonnummer': '0402831207'}",2023-05-13 16:23:24.968655,2023-05-13 16:23:24.968655,1,nl_onderwijs_all
2038,NL,Education,primary education,www.kindcentrumdeparel.nl,"{'adres_straat': 'Pastoor Gastlaan', 'adres_nummer': '2', 'postcode': '5591 BM', 'plaats': 'HEEZE', 'correspondentieadres_straat': 'Pastoor Gastlaan', 'correspondentieadres_nummer': '2', 'correspondentieadres_postcode': '5591 BM', 'correspondentieadres_plaats': 'HEEZE', 'denominatie': 'Rooms-Katholiek', 'telefoonnummer': '0402240059'}",2023-05-13 16:23:24.968655,2023-05-13 16:23:24.968655,1,nl_onderwijs_all
2039,NL,Education,primary education,www.de-raagten.nl,"{'adres_straat': 'Otterweg', 'adres_nummer': '31', 'postcode': '5741 BC', 'plaats': 'BEEK EN DONK', 'correspondentieadres_straat': 'Postbus', 'correspondentieadres_nummer': '90', 'correspondentieadres_postcode': '5740 AB', 'correspondentieadres_plaats': 'BEEK EN DONK', 'denominatie': 'Rooms-Katholiek', 'telefoonnummer': '0492461545'}",2023-05-13 16:23:24.968655,2023-05-13 16:23:24.968655,1,nl_onderwijs_all
2040,NL,Education,primary education,www.dedassenburcht.nl,"{'adres_straat': 'Jacob Catsstraat', 'adres_nummer': '1-3', 'postcode': '5671 VP', 'plaats': 'NUENEN', 'correspondentieadres_straat': 'Postbus', 'correspondentieadres_nummer': '106', 'correspondentieadres_postcode': '5670 AC', 'correspondentieadres_plaats': 'NUENEN', 'denominatie': 'Interconfessioneel', 'telefoonnummer': '0402831583'}",2023-05-13 16:23:24.968655,2023-05-13 16:23:24.968655,1,nl_onderwijs_all
2041,NL,Education,primary education,www.demuldershof.nl,"{'adres_straat': 'Molenweg', 'adres_nummer': '5', 'postcode': '5741 NA', 'plaats': 'BEEK EN DONK', 'correspondentieadres_straat': 'Molenweg', 'correspondentieadres_nummer': '5', 'correspondentieadres_postcode': '5741 NA', 'correspondentieadres_plaats': 'BEEK EN DONK', 'denominatie': 'Rooms-Katholiek', 'telefoonnummer': '0492461309'}",2023-05-13 16:23:24.968655,2023-05-13 16:23:24.968655,1,nl_onderwijs_all
2042,NL,Education,primary education,www.crijnsschool.nl,"{'adres_straat': 'Heikampen', 'adres_nummer': '3', 'postcode': '5672 ST', 'plaats': 'NUENEN', 'correspondentieadres_straat': 'Postbus', 'correspondentieadres_nummer': '101', 'correspondentieadres_postcode': '5670 AC', 'correspondentieadres_plaats': 'NUENEN', 'denominatie': 'Rooms-Katholiek', 'telefoonnummer': '0402835349'}",2023-05-13 16:23:24.968655,2023-05-13 16:23:24.968655,1,nl_onderwijs_all
2043,NL,Education,primary education,www.kindcentrumpuursang.nl,"{'adres_straat': 'Haver', 'adres_nummer': '13', 'postcode': '5731 LA', 'plaats': 'MIERLO', 'correspondentieadres_straat': 'Postbus', 'correspondentieadres_nummer': '13', 'correspondentieadres_postcode': '5730 AA', 'correspondentieadres_plaats': 'MIERLO', 'denominatie': 'Rooms-Katholiek', 'telefoonnummer': '0492661561'}",2023-05-13 16:23:24.968655,2023-05-13 16:23:24.968655,1,nl_onderwijs_all
2044,NL,Education,primary education,www.kindcentrumdekersentuin.nl,"{'adres_straat': 'Wersakker', 'adres_nummer': '55', 'postcode': '5731 KE', 'plaats': 'MIERLO', 'correspondentieadres_straat': 'Postbus', 'correspondentieadres_nummer': '7', 'correspondentieadres_postcode': '5730 AA', 'correspondentieadres_plaats': 'MIERLO', 'denominatie': 'Rooms-Katholiek', 'telefoonnummer': '0492662899'}",2023-05-13 16:23:24.968655,2023-05-13 16:23:24.968655,1,nl_onderwijs_all
2045,NL,Education,primary education,www.loeswijkschool.nl,"{'adres_straat': 'Biss van Mierlostraat', 'adres_nummer': '92', 'postcode': '5731 GH', 'plaats': 'MIERLO', 'correspondentieadres_straat': 'Postbus', 'correspondentieadres_nummer': '13', 'correspondentieadres_postcode': '5730 AA', 'correspondentieadres_plaats': 'MIERLO', 'denominatie': 'Rooms-Katholiek', 'telefoonnummer': '0492662500'}",2023-05-13 16:23:24.968655,2023-05-13 16:23:24.968655,1,nl_onderwijs_all
2046,NL,Education,primary education,www.nbsboeimeer.nl,"{'adres_straat': 'Jan Nieuwenhuyzenstraat', 'adres_nummer': '2', 'postcode': '4818 RJ', 'plaats': 'BREDA', 'correspondentieadres_straat': 'Jan Nieuwenhuyzenstraat', 'correspondentieadres_nummer': '2', 'correspondentieadres_postcode': '4818 RJ', 'correspondentieadres_plaats': 'BREDA', 'denominatie': 'Algemeen bijzonder', 'telefoonnummer': '0765146101'}",2023-05-13 16:23:24.968655,2023-05-13 16:23:24.968655,1,nl_onderwijs_all
2047,NL,Education,primary education,www.nbsdehoogakker.nl,"{'adres_straat': 'Wandelakker', 'adres_nummer': '60-62', 'postcode': '4824 SG', 'plaats': 'BREDA', 'correspondentieadres_straat': 'Wandelakker', 'correspondentieadres_nummer': '60-62', 'correspondentieadres_postcode': '4824 SG', 'correspondentieadres_plaats': 'BREDA', 'denominatie': 'Algemeen bijzonder', 'telefoonnummer': '0765411469'}",2023-05-13 16:23:24.968655,2023-05-13 16:23:24.968655,1,nl_onderwijs_all
2048,NL,Education,primary education,www.nbsburgst.nl,"{'adres_straat': 'Groene Hil', 'adres_nummer': '20', 'postcode': '4822 RS', 'plaats': 'BREDA', 'correspondentieadres_straat': 'Groene Hil', 'correspondentieadres_nummer': '20', 'correspondentieadres_postcode': '4822 RS', 'correspondentieadres_plaats': 'BREDA', 'denominatie': 'Algemeen bijzonder', 'telefoonnummer': '0765439008'}",2023-05-13 16:23:24.968655,2023-05-13 16:23:24.968655,1,nl_onderwijs_all
2049,NL,Education,primary education,www.nbsteteringen.nl,"{'adres_straat': 'Breeschot', 'adres_nummer': '18', 'postcode': '4847 EW', 'plaats': 'TETERINGEN', 'correspondentieadres_straat': 'Breeschot', 'correspondentieadres_nummer': '18', 'correspondentieadres_postcode': '4847 EW', 'correspondentieadres_plaats': 'TETERINGEN', 'denominatie': 'Algemeen bijzonder', 'telefoonnummer': '0765428294'}",2023-05-13 16:23:24.968655,2023-05-13 16:23:24.968655,1,nl_onderwijs_all
2050,NL,Education,primary education,www.sintagnes.nl,"{'adres_straat': 'Vaartweg', 'adres_nummer': '104', 'postcode': '5106 NE', 'plaats': 'DONGEN', 'correspondentieadres_straat': 'Vaartweg', 'correspondentieadres_nummer': '104', 'correspondentieadres_postcode': '5106 NE', 'correspondentieadres_plaats': 'DONGEN', 'denominatie': 'Rooms-Katholiek', 'telefoonnummer': '0162315432'}",2023-05-13 16:23:24.968655,2023-05-13 16:23:24.968655,1,nl_onderwijs_all
2051,NL,Education,primary education,www.sintjandongen.nl,"{'adres_straat': 'Kastanjestraat', 'adres_nummer': '26', 'postcode': '5104 CL', 'plaats': 'DONGEN', 'correspondentieadres_straat': 'Kastanjestraat', 'correspondentieadres_nummer': '26', 'correspondentieadres_postcode': '5104 CL', 'correspondentieadres_plaats': 'DONGEN', 'denominatie': 'Rooms-Katholiek', 'telefoonnummer': '0162386929'}",2023-05-13 16:23:24.968655,2023-05-13 16:23:24.968655,1,nl_onderwijs_all
2052,NL,Education,primary education,www.bs-achterberg.nl,"{'adres_straat': 'Sint Josephstraat', 'adres_nummer': '62', 'postcode': '5104 EG', 'plaats': 'DONGEN', 'correspondentieadres_straat': 'Sint Josephstraat', 'correspondentieadres_nummer': '62', 'correspondentieadres_postcode': '5104 EG', 'correspondentieadres_plaats': 'DONGEN', 'denominatie': 'Rooms-Katholiek', 'telefoonnummer': '0162312246'}",2023-05-13 16:23:24.968655,2023-05-13 16:23:24.968655,1,nl_onderwijs_all
2053,NL,Education,primary education,www.vlinderboom.nl,"{'adres_straat': 'Hortensiastraat', 'adres_nummer': '2', 'postcode': '5102 XS', 'plaats': 'DONGEN', 'correspondentieadres_straat': 'Hortensiastraat', 'correspondentieadres_nummer': '2', 'correspondentieadres_postcode': '5102 XS', 'correspondentieadres_plaats': 'DONGEN', 'denominatie': 'Rooms-Katholiek', 'telefoonnummer': '0162312050'}",2023-05-13 16:23:24.968655,2023-05-13 16:23:24.968655,1,nl_onderwijs_all
2054,NL,Education,primary education,www.heilighartschool.com,"{'adres_straat': 'Schoolstraat', 'adres_nummer': '2', 'postcode': '5104 JN', 'plaats': 'DONGEN', 'correspondentieadres_straat': 'Schoolstraat', 'correspondentieadres_nummer': '2', 'correspondentieadres_postcode': '5104 JN', 'correspondentieadres_plaats': 'DONGEN', 'denominatie': 'Rooms-Katholiek', 'telefoonnummer': '0162313771'}",2023-05-13 16:23:24.968655,2023-05-13 16:23:24.968655,1,nl_onderwijs_all
2055,NL,Education,primary education,www.pcbsdebron.nl,"{'adres_straat': 'Nieuwevaart', 'adres_nummer': '11', 'postcode': '5161 AN', 'plaats': 'SPRANG-CAPELLE', 'correspondentieadres_straat': 'Nieuwevaart', 'correspondentieadres_nummer': '11', 'correspondentieadres_postcode': '5161 AN', 'correspondentieadres_plaats': 'SPRANG-CAPELLE', 'denominatie': 'Protestants-Christelijk', 'telefoonnummer': '0416315390'}",2023-05-13 16:23:24.968655,2023-05-13 16:23:24.968655,1,nl_onderwijs_all
2056,NL,Education,primary education,www.dekoningsschool.nl,"{'adres_straat': 'Burg van Casterenstraat', 'adres_nummer': '41', 'postcode': '5146 GA', 'plaats': 'WAALWIJK', 'correspondentieadres_straat': 'De Gaard', 'correspondentieadres_nummer': '4', 'correspondentieadres_postcode': '5146 AW', 'correspondentieadres_plaats': 'WAALWIJK', 'denominatie': 'Protestants-Christelijk', 'telefoonnummer': '0416274145'}",2023-05-13 16:23:24.968655,2023-05-13 16:23:24.968655,1,nl_onderwijs_all
2057,NL,Education,primary education,www.julianavanstolbergschool.nl,"{'adres_straat': 'Woeringenlaan', 'adres_nummer': '20', 'postcode': '5144 CJ', 'plaats': 'WAALWIJK', 'correspondentieadres_straat': 'Woeringenlaan', 'correspondentieadres_nummer': '20', 'correspondentieadres_postcode': '5144 CJ', 'correspondentieadres_plaats': 'WAALWIJK', 'denominatie': 'Protestants-Christelijk', 'telefoonnummer': '0416332287'}",2023-05-13 16:23:24.968655,2023-05-13 16:23:24.968655,1,nl_onderwijs_all
2058,NL,Education,primary education,www.bs-jenaplan-molenwijk.nl,"{'adres_straat': 'Achterberghstraat', 'adres_nummer': '12', 'postcode': '5282 RP', 'plaats': 'BOXTEL', 'correspondentieadres_straat': 'Achterberghstraat', 'correspondentieadres_nummer': '12', 'correspondentieadres_postcode': '5282 RP', 'correspondentieadres_plaats': 'BOXTEL', 'denominatie': 'Samenwerking PC, RK, Alg. Bijz', 'telefoonnummer': '0411672048'}",2023-05-13 16:23:24.968655,2023-05-13 16:23:24.968655,1,nl_onderwijs_all
2059,NL,Education,primary education,www.prinses-amaliaschool.nl,"{'adres_straat': 'Reginahof', 'adres_nummer': '3', 'postcode': '5282 GC', 'plaats': 'BOXTEL', 'correspondentieadres_straat': 'Reginahof', 'correspondentieadres_nummer': '3', 'correspondentieadres_postcode': '5282 GC', 'correspondentieadres_plaats': 'BOXTEL', 'denominatie': 'Rooms-Katholiek', 'telefoonnummer': '0411611450'}",2023-05-13 16:23:24.968655,2023-05-13 16:23:24.968655,1,nl_onderwijs_all
2060,NL,Education,primary education,www.st-theresia.nl,"{'adres_straat': 'Lennisheuvel', 'adres_nummer': '52', 'postcode': '5281 LG', 'plaats': 'BOXTEL', 'correspondentieadres_straat': 'Lennisheuvel', 'correspondentieadres_nummer': '52', 'correspondentieadres_postcode': '5281 LG', 'correspondentieadres_plaats': 'BOXTEL', 'denominatie': 'Rooms-Katholiek', 'telefoonnummer': '0411674715'}",2023-05-13 16:23:24.968655,2023-05-13 16:23:24.968655,1,nl_onderwijs_all
